ID,Job Code,DeptID,Descr,Degree Level,Hrly Rate,FTE,CREDIT_HRS_TOTAL,Fees,Matric,Weekly Rate,Biweekly Rate,Yearly Rate,Degree Level Coded,Min.Hrly.Rate.Diff.Fixed,Min.Yearly.Rate.Adjusted,Min.Hrly.Yearly.Rate.Diff,Zero.If.Below.Min.Yearly.Rate,Prop.Diff.To.Min.Yearly.Rate,Zero.If.LE.1.Percent.Prop
65820,9550,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682755,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
104001,9550,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682755,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
112349,9550,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682755,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
114174,9550,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682755,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
103253,9184,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682756,0.5,9,618.67,3301.2,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
104260,9184,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682756,0.5,9,809.65,7121.88,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
105400,9184,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682756,0.5,2,166.26,733.6,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
107991,9184,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682756,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
108079,9182,0-1210-000,"Cell, Molecular and Micro Biol",Master of Science,16.682756,0.5,9,,,333.66,667.31,13012.55,Masters,12.67,9880,3132.55,1,31.70%,1
88982,9182,0-2106-000,Electrical Engr,MS in Electrical Engineering,17,0.5,9,,,340,680,13260,Masters,12.67,9880,3380,1,34.20%,1
106746,9182,0-2107-000,Chemical & Biomedical Eng,MS in Chemical Engineering,17,0.5,9,,,340,680,13260,Masters,12.67,9880,3380,1,34.20%,1
109095,9182,0-2117-000,Ctr For Urban Transp Rsch,MS in Engineering Management,17,0.5,12,,,340,680,13260,Masters,12.67,9880,3380,1,34.20%,1
111118,9182,0-2106-000,Electrical Engr,MS in Electrical Engineering,17,0.5,9,,,340,680,13260,Masters,12.67,9880,3380,1,34.20%,1
106093,9182,0-2107-000,Chemical & Biomedical Eng,MS in Chemical Engineering,17.006505,0.5,9,,,340.13,680.26,13265.07,Masters,12.67,9880,3385.07,1,34.30%,1
113613,9182,0-2117-000,Ctr For Urban Transp Rsch,Master of Urban & Reg Planning,17.3,0.5,12,,,346,692,13494,Masters,12.67,9880,3614,1,36.60%,1
99868,9184,0-1249-000,Mathematics & Statistics,Master of Arts,17.307692,0.5,9,,,346.15,692.31,13500,Masters,12.67,9880,3620,1,36.60%,1
99916,9184,0-1249-000,Mathematics & Statistics,Master of Arts,17.307692,0.5,9,,,346.15,692.31,13500,Masters,12.67,9880,3620,1,36.60%,1
100680,9184,0-1249-000,Mathematics & Statistics,Master of Arts,17.307692,0.5,9,,,346.15,692.31,13500,Masters,12.67,9880,3620,1,36.60%,1
111790,9184,0-1249-000,Mathematics & Statistics,Master of Arts,17.307692,0.5,6,,,346.15,692.31,13500,Masters,12.67,9880,3620,1,36.60%,1
112352,9550,0-1249-000,Mathematics & Statistics,Master of Arts,17.307692,0.5,9,,,346.15,692.31,13500,Masters,12.67,9880,3620,1,36.60%,1
91768,9550,0-1249-000,Mathematics & Statistics,Master of Arts,17.308673,0.5,9,,,346.17,692.35,13500.76,Masters,12.67,9880,3620.76,1,36.60%,1
114955,9182,0-2105-000,Mechanical Engineering,Master of Mechanical Engr.,17.5,0.5,9,,,350,700,13650,Masters,12.67,9880,3770,1,38.20%,1
94392,9182,0-2105-000,Mechanical Engineering,MS in Mechanical Engineering,17.569005,0.5,12,,,351.38,702.76,13703.82,Masters,12.67,9880,3823.82,1,38.70%,1
112804,9182,0-2104-000,Civil & Environmental Eng,MS in Engineering Management,18,0.5,9,,,360,720,14040,Masters,12.67,9880,4160,1,42.10%,1
92531,9183,0-1249-000,Mathematics & Statistics,Master of Arts,18.205128,0.5,3,230.89,1100.4,364.1,728.21,14200,Masters,12.67,9880,4320,1,43.70%,1
95776,9184,0-1249-000,Mathematics & Statistics,Master of Arts,18.205128,0.5,4,295.52,1467.2,364.1,728.21,14200,Masters,12.67,9880,4320,1,43.70%,1
102085,9183,0-1249-000,Mathematics & Statistics,Master of Arts,18.205128,0.5,9,906.65,7124.88,364.1,728.21,14200,Masters,12.67,9880,4320,1,43.70%,1
105559,9550,0-1249-000,Mathematics & Statistics,Master of Arts,18.205128,0.5,9,909.65,7121.88,364.1,728.21,14200,Masters,12.67,9880,4320,1,43.70%,1
112330,9182,0-2117-000,Ctr For Urban Transp Rsch,MS in Computer Science,18.67,0.5,9,,,373.4,746.8,14562.6,Masters,12.67,9880,4682.6,1,47.40%,1
35150,9182,0-2117-000,Ctr For Urban Transp Rsch,Master of Arts,18.670918,0.5,9,100,0,373.42,746.84,14563.32,Masters,12.67,9880,4683.32,1,47.40%,1
99581,9182,0-2106-000,Electrical Engr,MS in Electrical Engineering,18.769005,0.5,9,,,375.38,750.76,14639.82,Masters,12.67,9880,4759.82,1,48.20%,1
111813,9550,0-1230-000,School of Geosciences,Master of Science,18.846148,0.5,9,,,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
112201,9550,0-1230-000,School of Geosciences,Master of Science,18.846148,0.5,9,,,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
113739,9550,0-1230-000,School of Geosciences,Master of Science,18.846148,0.5,9,,,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
88933,9182,0-1230-000,School of Geosciences,Master of Science,18.846154,0.5,9,,,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
104271,9184,0-1230-000,School of Geosciences,Master of Science,18.846154,0.5,12,847.56,4401.6,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
105601,9182,0-1230-000,School of Geosciences,Master of Science,18.846154,0.5,4,380.4,3165.28,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
111841,9550,0-1230-000,School of Geosciences,Master of Science,18.846154,0.5,12,,,376.92,753.85,14700,Masters,12.67,9880,4820,1,48.80%,1
78960,9182,0-1230-000,School of Geosciences,Master of Science,18.84625,0.5,2,166.26,733.6,376.93,753.85,14700.08,Masters,12.67,9880,4820.08,1,48.80%,1
96703,9550,0-1230-000,School of Geosciences,Master of Science,18.84625,0.5,9,,,376.93,753.85,14700.08,Masters,12.67,9880,4820.08,1,48.80%,1
89362,9183,0-1230-000,School of Geosciences,Master of Arts,18.846939,0.5,9,,,376.94,753.88,14700.61,Masters,12.67,9880,4820.61,1,48.80%,1
107509,9550,0-1230-000,School of Geosciences,Master of Science,18.846939,0.5,9,,,376.94,753.88,14700.61,Masters,12.67,9880,4820.61,1,48.80%,1
99405,9183,0-1205-000,Anthropology,Master of Arts,19.132653,0.5,9,809.65,7121.88,382.65,765.31,14923.47,Masters,12.67,9880,5043.47,1,51.00%,1
112347,9184,0-1205-000,Anthropology,Master of Arts,19.132653,0.5,12,,,382.65,765.31,14923.47,Masters,12.67,9880,5043.47,1,51.00%,1
108286,9182,3-1201-000,College of Arts & Sciences SP,Master of Science,19.134615,0.5,9,,,382.69,765.38,14925,Masters,12.67,9880,5045,1,51.10%,1
111844,9182,0-1253-000,Physics,Master of Science,19.157,0.5,9,,,383.14,766.28,14942.46,Masters,12.67,9880,5062.46,1,51.20%,1
111846,9182,0-1253-000,Physics,Master of Science,19.157,0.5,9,,,383.14,766.28,14942.46,Masters,12.67,9880,5062.46,1,51.20%,1
107456,9182,0-1253-000,Physics,Master of Science,19.157088,0.5,9,,,383.14,766.28,14942.53,Masters,12.67,9880,5062.53,1,51.20%,1
111845,9182,0-1253-000,Physics,Master of Science,19.157088,0.5,9,,,383.14,766.28,14942.53,Masters,12.67,9880,5062.53,1,51.20%,1
111847,9182,0-1253-000,Physics,Master of Science,19.157088,0.5,9,,,383.14,766.28,14942.53,Masters,12.67,9880,5062.53,1,51.20%,1
99358,9184,0-1205-000,Anthropology,Master of Arts,19.230769,0.5,9,612.67,3307.2,384.62,769.23,15000,Masters,12.67,9880,5120,1,51.80%,1
99812,9182,0-2500-000,College of Marine Science,Master of Science,20.11,0.5,2,200.2,1579.64,402.2,804.4,15685.8,Masters,12.67,9880,5805.8,1,58.80%,1
115133,9182,0-2500-000,College of Marine Science,Master of Science,20.11,0.5,10,,,402.2,804.4,15685.8,Masters,12.67,9880,5805.8,1,58.80%,1
112449,9182,0-2500-000,College of Marine Science,Master of Science,20.114943,0.5,9,,,402.3,804.6,15689.66,Masters,12.67,9880,5809.66,1,58.80%,1
110700,9184,0-2106-000,Electrical Engr,MS in Electrical Engineering,20.132755,0.5,9,,,402.66,805.31,15703.55,Masters,12.67,9880,5823.55,1,58.90%,1
113245,9550,0-2106-000,Electrical Engr,MS in Electrical Engineering,20.132755,0.5,12,,,402.66,805.31,15703.55,Masters,12.67,9880,5823.55,1,58.90%,1
61684,9182,0-2108-000,Computer Science & Engineering,MS in Computer Science,20.5,0.5,9,,,410,820,15990,Masters,12.67,9880,6110,1,61.80%,1
89145,9182,0-2108-000,Computer Science & Engineering,MS in Computer Science,20.5,0.5,9,,,410,820,15990,Masters,12.67,9880,6110,1,61.80%,1
64874,9182,0-2106-000,Electrical Engr,MS in Electrical Engineering,22,0.5,9,,,440,880,17160,Masters,12.67,9880,7280,1,73.70%,1
87542,9550,0-1230-000,School of Geosciences,Master of Science,22.435897,0.5,9,653.67,3301.2,448.72,897.44,17500,Masters,12.67,9880,7620,1,77.10%,1
105118,9182,0-1230-000,School of Geosciences,Master of Science,26.923077,0.5,9,809.65,7121.88,538.46,1076.92,21000,Masters,12.67,9880,11120,1,112.60%,1
99999,9182,0-1211-000,Integrative Biology,Master of Science,33.653495,0.5,9,,,673.07,1346.14,26249.73,Masters,12.67,9880,16369.73,1,165.70%,1
90471,9182,0-2500-000,College of Marine Science,Master of Science,20.109998,0.53,9,1160.84,6575.4,426.33,852.66,16626.95,Masters,12.67,10472.8,6154.15,1,58.80%,1
111603,9185,0-6101-008,I/S,Master of Health Admin.,14,0.6,9,,,336,672,13104,Masters,12.67,11856,1248,1,10.50%,1
105608,9184,0-1211-000,Integrative Biology,Master of Science,16.680032,0.62,9,618.67,3301.2,413.66,827.33,16132.93,Masters,12.67,12251.2,3881.73,1,31.70%,1
112550,9184,0-1211-000,Integrative Biology,Master of Science,16.680032,0.62,9,,,413.66,827.33,16132.93,Masters,12.67,12251.2,3881.73,1,31.70%,1
95762,9185,0-2600-000,Honors College,Master of Education,12.67,0.63,9,,,319.28,638.57,12452.08,Masters,12.67,12448.8,3.28,1,0.00%,0
105117,9550,0-2402-000,School Of Music,Master of Music,12.67,0.63,9,774.67,3301.2,319.28,638.57,12452.08,Masters,12.67,12448.8,3.28,1,0.00%,0
111278,9185,0-2600-000,Honors College,Master of Education,12.67,0.63,9,,,319.28,638.57,12452.08,Masters,12.67,12448.8,3.28,1,0.00%,0
111794,9185,0-2600-000,Honors College,Master of Education,12.67,0.63,9,,,319.28,638.57,12452.08,Masters,12.67,12448.8,3.28,1,0.00%,0
115072,9185,0-3260-000,Pathway Program,Master of Accountancy,12.67,0.7,12,,,354.76,709.52,13835.64,Masters,12.67,13832,3.64,1,0.00%,0
98537,9183,0-1223-000,English,Master of Fine Arts,16.427509,0.72,9,618.67,3301.2,473.11,946.22,18451.38,Masters,12.67,14227.2,4224.18,1,29.70%,1
111425,9550,0-1256-000,School of Public Affairs,Master of Urban & Reg Planning,12.67,0.73,12,,,369.96,739.93,14428.6,Masters,12.67,14424.8,3.8,1,0.00%,0
112274,9550,0-1256-000,School of Public Affairs,Master of Public Admin.,12.67,0.73,9,,,369.96,739.93,14428.6,Masters,12.67,14424.8,3.8,1,0.00%,0
103477,9550,0-0401-013,SG Advising & Training,Master of Education,12.77,0.73,9,718.67,3301.2,372.88,745.77,14542.48,Masters,12.67,14424.8,117.68,1,0.80%,0
105477,9550,0-0477-000,Career Services,Master of Education,12.77,0.73,9,909.65,7121.88,372.88,745.77,14542.48,Masters,12.67,14424.8,117.68,1,0.80%,0
111423,9550,0-0401-013,SG Advising & Training,Master of Education,12.770003,0.73,9,,,372.88,745.77,14542.48,Masters,12.67,14424.8,117.68,1,0.80%,0
78849,9185,0-3910-000,Center for Cybersecurity,Master of Science,13,0.73,12,,,379.6,759.2,14804.4,Masters,12.67,14424.8,379.6,1,2.60%,1
102139,9185,0-3873-000,Upward Bound,Master of Liberal Arts,14.67,0.73,9,618.67,3301.2,428.36,856.73,16706.2,Masters,12.67,14424.8,2281.4,1,15.80%,1
114341,9185,0-7901-000,VP Research,Master of Science,14.67,0.73,9,,,428.36,856.73,16706.2,Masters,12.67,14424.8,2281.4,1,15.80%,1
96805,9182,0-2117-000,Ctr For Urban Transp Rsch,MS in Civil Engineering,18.170003,0.73,5,368.3,1834,530.56,1061.13,20692,Masters,12.67,14424.8,6267.2,1,43.40%,1
97699,9185,0-2600-000,Honors College,Master of Education,12.67,0.75,9,,,380.1,760.2,14823.9,Masters,12.67,14820,3.9,1,0.00%,0
104645,9182,3-1201-000,College of Arts & Sciences SP,Master of Arts,12.670068,0.75,5,,,380.1,760.2,14823.98,Masters,12.67,14820,3.98,1,0.00%,0
105802,9550,3-1201-000,College of Arts & Sciences SP,Master of Science,12.673469,0.75,5,413,3949.1,380.2,760.41,14827.96,Masters,12.67,14820,7.96,1,0.10%,0
88349,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13,0.13,9,1648.64,14243.76,104.68,209.35,4082.36,Doctoral,14.3,2900.3,1182.06,1,40.80%,1
60059,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132959,0.13,9,1266.68,6602.4,104.69,209.38,4082.96,Doctoral,14.3,2900.3,1182.66,1,40.80%,1
99971,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.133061,0.13,9,1648.64,14243.76,104.69,209.38,4082.98,Doctoral,14.3,2900.3,1182.68,1,40.80%,1
68485,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.919643,0.2,2,166.26,733.6,175.36,350.71,6838.93,Doctoral,14.3,4462,2376.93,1,53.30%,1
83527,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,25.166263,0.2,9,1266.68,6602.4,201.33,402.66,7851.87,Doctoral,14.3,4462,3389.87,1,76.00%,1
89272,9182,0-1211-000,Integrative Biology,Doctor of Philosophy,25.510204,0.2,9,809.65,7121.88,204.08,408.16,7959.18,Doctoral,14.3,4462,3497.18,1,78.40%,1
93338,9183,0-1223-000,English,Doctor of Philosophy,21.427739,0.22,9,1237.34,6602.4,188.56,377.13,7354,Doctoral,14.3,4908.2,2445.8,1,49.80%,1
98531,9185,0-4900-000,USF World,Doctor of Philosophy,14.31,0.23,9,618.67,3301.2,131.65,263.3,5134.43,Doctoral,14.3,5131.3,3.13,1,0.10%,0
88615,9183,0-3260-000,Pathway Program,Doctor of Philosophy,17,0.23,9,1619.3,14243.76,156.4,312.8,6099.6,Doctoral,14.3,5131.3,968.3,1,18.90%,1
99226,9183,0-1241-000,World Languages,Doctor of Philosophy,18.656463,0.23,9,809.65,7121.88,171.64,343.28,6693.94,Doctoral,14.3,5131.3,1562.64,1,30.50%,1
99965,9183,0-1241-000,World Languages,Doctor of Philosophy,18.656463,0.23,9,618.67,3301.2,171.64,343.28,6693.94,Doctoral,14.3,5131.3,1562.64,1,30.50%,1
99663,9182,0-2500-000,College of Marine Science,Doctor of Philosophy,22.031339,0.23,9,771.4,7108.38,202.69,405.38,7904.84,Doctoral,14.3,5131.3,2773.54,1,54.10%,1
105006,9181,0-1777-000,David C Anchin Center,Doctor of Philosophy,22.998866,0.23,9,809.65,7121.88,211.59,423.18,8251.99,Doctoral,14.3,5131.3,3120.69,1,60.80%,1
70243,9181,0-1213-000,Chemistry,Doctor of Philosophy,44,0.23,3,230.89,1100.4,404.8,809.6,15787.2,Doctoral,14.3,5131.3,10655.9,1,207.70%,1
105794,9185,0-1251-000,Philosophy,Doctor of Philosophy,15.65,0.24,9,809.65,7121.88,150.24,300.48,5859.36,Doctoral,14.3,5354.4,504.96,1,9.40%,1
99575,9185,0-1251-000,Philosophy,Doctor of Philosophy,17.63,0.24,9,618.67,3301.2,169.25,338.5,6600.67,Doctoral,14.3,5354.4,1246.27,1,23.30%,1
92147,9185,0-1201-000,College Arts and Sciences,Doctor of Philosophy,14.31,0.25,9,809.65,7121.88,143.1,286.2,5580.9,Doctoral,14.3,5577.5,3.4,1,0.10%,0
89230,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,9,1160.84,6575.4,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
95503,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,12,1015.83,8623.98,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
96489,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,9,1741.26,9863.1,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
99663,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,9,771.4,7108.38,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
101994,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,9,,,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
102895,9183,3-1201-000,College of Arts & Sciences SP,Doctor of Philosophy,14.311225,0.25,9,771.4,7108.38,143.11,286.22,5581.38,Doctoral,14.3,5577.5,3.88,1,0.10%,0
112836,9550,0-1744-000,Fla Ctr for Instructional Tech,Doctor of Philosophy,14.321429,0.25,13,,,143.21,286.43,5585.36,Doctoral,14.3,5577.5,7.86,1,0.10%,0
112836,9550,0-1744-000,Fla Ctr for Instructional Tech,Doctor of Philosophy,14.387755,0.25,13,,,143.88,287.76,5611.22,Doctoral,14.3,5577.5,33.72,1,0.60%,0
67044,9182,0-5830-002,Div of Applied Rsch & Ed Suppt,Doctor of Philosophy,14.81,0.25,14,,,148.1,296.2,5775.9,Doctoral,14.3,5577.5,198.4,1,3.60%,1
67044,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,14.81,0.25,14,,,148.1,296.2,5775.9,Doctoral,14.3,5577.5,198.4,1,3.60%,1
106399,9185,0-3800-000,Undergrad Stds-Deans Ofc Opera,Doctor of Philosophy,15.04,0.25,13,977.19,4768.4,150.4,300.8,5865.6,Doctoral,14.3,5577.5,288.1,1,5.20%,1
66350,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,9,1237.34,6602.4,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
75506,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,9,1237.34,6602.4,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
78850,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,12,2437.68,13204.8,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
98952,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,9,618.67,3301.2,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
105526,9183,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,9,1237.34,6602.4,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
106399,9550,0-3800-000,Undergrad Stds-Deans Ofc Opera,Doctor of Philosophy,15.306122,0.25,13,977.19,4768.4,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
112853,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,13,,,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
112883,9184,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.306122,0.25,13,,,153.06,306.12,5969.39,Doctoral,14.3,5577.5,391.89,1,7.00%,1
95743,9550,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.384615,0.25,9,1619.3,14243.76,153.85,307.69,6000,Doctoral,14.3,5577.5,422.5,1,7.60%,1
99964,9550,0-1714-000,Teaching & Learning,Doctor of Philosophy,15.384615,0.25,9,1619.3,14243.76,153.85,307.69,6000,Doctoral,14.3,5577.5,422.5,1,7.60%,1
105512,9182,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.41,0.25,9,809.65,7121.88,154.1,308.2,6009.9,Doctoral,14.3,5577.5,432.4,1,7.80%,1
92351,9183,0-1259-000,Religious Studies,Doctor of Philosophy,15.705128,0.25,9,1237.34,6602.4,157.05,314.1,6125,Doctoral,14.3,5577.5,547.5,1,9.80%,1
92351,9183,0-1251-000,Philosophy,Doctor of Philosophy,15.705128,0.25,9,1237.34,6602.4,157.05,314.1,6125,Doctoral,14.3,5577.5,547.5,1,9.80%,1
99435,9182,0-1725-000,Psych & Soc Foundation,Doctor of Philosophy,15.71,0.25,14,941.82,5135.2,157.1,314.2,6126.9,Doctoral,14.3,5577.5,549.4,1,9.90%,1
112853,9181,0-1777-000,David C Anchin Center,Doctor of Philosophy,15.897959,0.25,13,,,158.98,317.96,6200.2,Doctoral,14.3,5577.5,622.7,1,11.20%,1
112883,9181,0-1777-000,David C Anchin Center,Doctor of Philosophy,15.897959,0.25,13,,,158.98,317.96,6200.2,Doctoral,14.3,5577.5,622.7,1,11.20%,1
78850,9183,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.95,0.25,12,2437.68,13204.8,159.5,319,6220.5,Doctoral,14.3,5577.5,643,1,11.50%,1
79118,9550,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.95,0.25,9,1619.3,14243.76,159.5,319,6220.5,Doctoral,14.3,5577.5,643,1,11.50%,1
79118,9181,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.95,0.25,9,1619.3,14243.76,159.5,319,6220.5,Doctoral,14.3,5577.5,643,1,11.50%,1
99435,9184,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.95,0.25,14,941.82,5135.2,159.5,319,6220.5,Doctoral,14.3,5577.5,643,1,11.50%,1
105512,9184,0-1715-000,Educational & Psychological,Doctor of Philosophy,15.95,0.25,9,809.65,7121.88,159.5,319,6220.5,Doctoral,14.3,5577.5,643,1,11.50%,1
99423,9182,0-6404-000,Health Policy & Mgt,Doctor of Philosophy,16,0.25,9,2410.95,21383.64,160,320,6240,Doctoral,14.3,5577.5,662.5,1,11.90%,1
100363,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16,0.25,9,800.65,7130.88,160,320,6240,Doctoral,14.3,5577.5,662.5,1,11.90%,1
104551,9184,0-6404-000,Health Policy & Mgt,Doctor of Philosophy,16,0.25,9,1219.34,6620.4,160,320,6240,Doctoral,14.3,5577.5,662.5,1,11.90%,1
112490,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16,0.25,9,,,160,320,6240,Doctoral,14.3,5577.5,662.5,1,11.90%,1
112490,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16,0.25,9,,,160,320,6240,Doctoral,14.3,5577.5,662.5,1,11.90%,1
75506,9183,0-1241-000,World Languages,Doctor of Philosophy,16.790816,0.25,9,1237.34,6602.4,167.91,335.82,6548.42,Doctoral,14.3,5577.5,970.92,1,17.40%,1
99964,9184,0-1241-000,World Languages,Doctor of Philosophy,16.790816,0.25,9,1619.3,14243.76,167.91,335.82,6548.42,Doctoral,14.3,5577.5,970.92,1,17.40%,1
95743,9183,0-1241-000,World Languages,Doctor of Philosophy,16.790833,0.25,9,1619.3,14243.76,167.91,335.82,6548.42,Doctoral,14.3,5577.5,970.92,1,17.40%,1
96025,9183,0-6405-000,Community & Family Health,Doctor of Public Health,16.9,0.25,9,,,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
99423,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16.9,0.25,9,2410.95,21383.64,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
99550,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16.9,0.25,9,1601.3,14261.76,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
99550,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16.9,0.25,9,1601.3,14261.76,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
100130,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16.9,0.25,9,1601.3,14261.76,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
100130,9184,0-6403-000,Epidemiology-Biostatistic,Doctor of Philosophy,16.9,0.25,9,1601.3,14261.76,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
100363,9182,0-6402-000,Environmntl & Occup Hlth,Doctor of Philosophy,16.9,0.25,9,800.65,7130.88,169,338,6591,Doctoral,14.3,5577.5,1013.5,1,18.20%,1
77552,9183,0-6405-000,Community & Family Health,Doctor of Philosophy,17.6,0.25,9,609.67,3310.2,176,352,6864,Doctoral,14.3,5577.5,1286.5,1,23.10%,1
81034,9182,0-2117-000,Ctr For Urban Transp Rsch,Doctor of Philosophy,17.67,0.25,9,824.32,7121.88,176.7,353.4,6891.3,Doctoral,14.3,5577.5,1313.8,1,23.60%,1
93815,9184,0-6405-000,Community & Family Health,Doctor of Philosophy,18,0.25,9,806.65,7124.88,180,360,7020,Doctoral,14.3,5577.5,1442.5,1,25.90%,1
96021,9183,0-6405-000,Community & Family Health,Doctor of Philosophy,18,0.25,9,800.65,7130.88,180,360,7020,Doctoral,14.3,5577.5,1442.5,1,25.90%,1
83020,9183,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,18.305128,0.25,9,1237.34,6602.4,183.05,366.1,7139,Doctoral,14.3,5577.5,1561.5,1,28.00%,1
93920,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,18.38,0.25,9,1336.68,6602.4,183.8,367.6,7168.2,Doctoral,14.3,5577.5,1590.7,1,28.50%,1
101408,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,18.38,0.25,9,1336.68,6602.4,183.8,367.6,7168.2,Doctoral,14.3,5577.5,1590.7,1,28.50%,1
65812,9181,0-6405-000,Community & Family Health,Doctor of Philosophy,18.5,0.25,9,800.65,7130.88,185,370,7215,Doctoral,14.3,5577.5,1637.5,1,29.40%,1
65812,9183,0-6405-000,Community & Family Health,Doctor of Philosophy,18.5,0.25,9,800.65,7130.88,185,370,7215,Doctoral,14.3,5577.5,1637.5,1,29.40%,1
77552,9181,0-6405-000,Community & Family Health,Doctor of Philosophy,18.5,0.25,9,609.67,3310.2,185,370,7215,Doctoral,14.3,5577.5,1637.5,1,29.40%,1
89083,9183,0-6405-000,Community & Family Health,Doctor of Philosophy,18.5,0.25,9,1601.3,14261.76,185,370,7215,Doctoral,14.3,5577.5,1637.5,1,29.40%,1
